source_index,original,augmented,food,service,place,cost
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Update 10/2025: lần đầu mình đánh giá quán 3 sao nhưng giờ đổi thành 1 sao. Nhiều khách đã góp ý về vệ sinh nhưng quán vẫn cãi lại khách thì theo mình không hợp làm dịch vụ. Hôm nay vì quán gần nhà nên ghé ăn cho đổi khẩu vị. Quán đã dời sang bên kia đường cạnh Apollo Nguyễn Thái Sơn, chỗ mới đẹp hơn và có máy lạnh. Không rõ chủ mới hay chủ cũ. Trong quán chỉ có một bạn nam bán hàng, khác với bạn nữ ở chỗ cũ hay xưng chị gọi khách là em. Tô bún mình nhận được có một nắm hành sống phía trên, hành cắt chưa đứt nên mình phải bỏ đi. Ban đầu định bỏ qua không chụp hình hay góp ý nữa. Sau đó bạn bán hàng mang ra rổ rau sống, giá đỗ thâm và cũ như để từ hôm qua. Mình không ăn rau sống nhưng về nhà lại thấy đau bụng nhẹ. Nhớ có người từng review và bị quán nói do không hợp bún. Nói chung vừa bực vừa lo sức khỏe. Điểm cộng là giá rẻ, gần trường Công Nghiệp nên hợp sinh viên, topping khá nhiều so với giá. Điểm trừ là vệ sinh kém, chén bát rửa còn đầy nước, quán nhỏ ít bàn và thái độ phục vụ không lịch sự lắm. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Cập nhật 10/2025: trước mình cho quán 3 sao nhưng giờ đổi xuống 1 sao. Vấn đề vệ sinh đã có nhiều người nhắc nhưng quán vẫn phản ứng lại khách nên mình nghĩ không hợp ngành dịch vụ. Hôm nay vì không biết ăn gì nên ghé quán gần nhà cho đổi vị. Quán đã chuyển sang địa điểm mới bên kia đường cạnh Apollo Nguyễn Thái Sơn, chỗ mới đẹp hơn và có điều hòa. Không rõ đã sang nhượng hay chưa. Lúc vào chỉ có một bạn nam bán hàng, không còn bạn nữ ở quán cũ. Tô bún được rắc hành sống cắt chưa đứt nên mình phải gạt bỏ. Ban đầu mình định không nói gì nữa vì quán dường như không tiếp thu góp ý. Sau đó mang ra rổ rau sống thì giá đỗ đã thâm và cũ. Mình không ăn rau sống nhưng khi về bắt đầu thấy đau bụng. Trước đó cũng có người nói bị vậy và bị quán đổ lỗi là không hợp món. Thật sự rất bực. Điểm cộng là giá rẻ, gần trường Công Nghiệp nên hợp sinh viên, topping khá nhiều. Điểm trừ là vệ sinh kém, chén dĩa rửa còn ướt nước đọng, quán nhỏ ít bàn và thái độ phục vụ không lịch sự. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Update 10/2025: ban đầu mình chấm quán 3 sao nhưng giờ chỉnh lại còn 1 sao. Nhiều người đã phản ánh chuyện vệ sinh nhưng quán vẫn cãi lại khách thì mình nghĩ không hợp làm dịch vụ. Hôm nay ghé vì quán gần nhà và muốn đổi khẩu vị. Quán đã chuyển sang địa chỉ mới bên kia đường cạnh Apollo Nguyễn Thái Sơn, nhìn đẹp hơn và có máy lạnh. Không rõ chủ mới hay cũ. Lúc mình đến chỉ có một bạn nam bán hàng thay cho bạn nữ trước đây. Tô bún có rắc hành sống cắt chưa đứt nên mình phải bỏ đi. Sau đó mang ra rổ rau sống thì giá đỗ thâm và cũ. Mình không ăn rau nhưng lúc về lại thấy đau bụng lâm râm. Trước đó cũng có người gặp tình trạng tương tự và bị quán nói là do không hợp bún. Nói chung vừa bực vừa lo sức khỏe. Ưu điểm là giá rẻ, topping khá nhiều, gần trường Công Nghiệp nên hợp sinh viên. Nhược điểm là vệ sinh kém, chén dĩa rửa còn nước đọng, quán nhỏ ít bàn và thái độ phục vụ không lịch sự. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Cập nhật 10/2025: lần trước mình đánh giá 3 sao nhưng hôm nay đổi xuống 1 sao. Vấn đề vệ sinh đã có nhiều người góp ý nhưng quán vẫn trả treo với khách thì mình nghĩ không phù hợp ngành dịch vụ. Hôm nay vì quán gần nhà nên ghé ăn thử. Quán đã chuyển sang chỗ mới bên kia đường cạnh Apollo Nguyễn Thái Sơn, không gian đẹp hơn và có điều hòa. Không rõ đã đổi chủ hay chưa. Chỉ có một bạn nam bán hàng thay cho bạn nữ trước đây. Tô bún có hành sống cắt chưa đứt nên mình phải bỏ đi. Sau đó mang ra rổ rau sống thì giá đỗ đã thâm và cũ. Mình không ăn rau sống nhưng về nhà bắt đầu đau bụng nhẹ. Trước đó cũng có người review như vậy và bị quán nói là do không hợp món. Thật sự vừa bực vừa lo cho sức khỏe. Điểm cộng là giá rẻ, topping nhiều, hợp sinh viên vì gần trường Công Nghiệp. Nhược điểm là vệ sinh kém, chén bát còn nước đọng, quán nhỏ ít bàn và thái độ phục vụ không lịch sự. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Update 10/2025: trước đây mình chấm quán 3 sao nhưng giờ phải sửa thành 1 sao. Nhiều khách đã góp ý về vệ sinh nhưng quán vẫn phản ứng lại khách nên mình nghĩ không hợp làm dịch vụ. Hôm nay vì gần nhà nên ghé ăn cho đổi khẩu vị. Quán chuyển sang địa điểm mới cạnh Apollo Nguyễn Thái Sơn, không gian đẹp hơn và có máy lạnh. Không rõ sang nhượng hay vẫn chủ cũ. Trong quán chỉ có một bạn nam bán hàng. Tô bún có hành sống cắt chưa đứt nên mình phải gạt bỏ. Rổ rau sống mang ra thì giá đỗ thâm và cũ. Mình không ăn rau nhưng khi về lại thấy đau bụng. Trước đó cũng có người gặp tình trạng tương tự và bị quán nói là do không hợp món. Thật sự rất khó chịu. Ưu điểm là giá rẻ, topping nhiều, gần trường Công Nghiệp nên hợp sinh viên. Nhược điểm là vệ sinh kém, chén bát rửa còn đầy nước, quán nhỏ ít bàn và phục vụ không lịch sự. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Cập nhật 10/2025: lần đầu mình cho quán 3 sao nhưng hôm nay chỉnh lại còn 1 sao. Chuyện vệ sinh đã có nhiều người nhắc nhưng quán vẫn cãi khách thì theo mình không phù hợp làm dịch vụ. Hôm nay ghé vì gần nhà. Quán chuyển sang địa điểm mới cạnh Apollo Nguyễn Thái Sơn, đẹp hơn và có điều hòa. Không rõ chủ cũ hay mới. Chỉ có một bạn nam bán hàng. Tô bún rắc hành sống cắt chưa đứt nên mình phải bỏ đi. Sau đó rổ rau sống mang ra thì giá đỗ thâm và cũ. Mình không ăn rau nhưng khi về lại đau bụng lâm râm. Trước đó cũng có người review như vậy và bị quán nói là do không hợp bún. Thật sự rất bực. Điểm cộng là giá rẻ, topping nhiều, gần trường Công Nghiệp nên hợp sinh viên. Điểm trừ là vệ sinh kém, chén dĩa rửa còn nước đọng, quán nhỏ ít bàn và thái độ phục vụ không lịch sự. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Update 10/2025: ban đầu mình đánh giá 3 sao nhưng giờ phải sửa xuống 1 sao. Nhiều người đã phản ánh vệ sinh nhưng quán vẫn trả treo với khách nên mình nghĩ không hợp ngành dịch vụ. Hôm nay ghé vì quán gần nhà. Quán đã chuyển sang chỗ mới cạnh Apollo Nguyễn Thái Sơn, đẹp hơn và có máy lạnh. Không rõ đổi chủ hay chưa. Trong quán chỉ có một bạn nam bán hàng. Tô bún có hành sống cắt chưa đứt nên mình phải bỏ đi. Sau đó mang ra rổ rau sống thì giá đỗ thâm và cũ. Mình không ăn rau nhưng lúc về lại thấy đau bụng. Trước đó cũng có người nói như vậy và bị quán đổ lỗi do không hợp món. Nói chung vừa bực vừa lo sức khỏe. Điểm cộng là giá rẻ, topping nhiều, gần trường Công Nghiệp nên hợp sinh viên. Nhược điểm là vệ sinh kém, chén bát rửa còn nước, quán nhỏ ít bàn và thái độ phục vụ không lịch sự. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Cập nhật 10/2025: trước mình cho quán 3 sao nhưng hôm nay đổi xuống 1 sao. Vấn đề vệ sinh đã được góp ý nhiều nhưng quán vẫn cãi lại khách thì mình nghĩ không hợp làm dịch vụ. Hôm nay vì gần nhà nên ghé ăn thử. Quán đã chuyển sang bên kia đường cạnh Apollo Nguyễn Thái Sơn, chỗ mới đẹp hơn và có điều hòa. Không rõ sang nhượng hay vẫn chủ cũ. Lúc vào chỉ có một bạn nam bán hàng. Tô bún có hành sống cắt chưa đứt nên mình phải bỏ. Sau đó mang ra rổ rau sống thì giá đỗ thâm và cũ. Mình không ăn rau nhưng về lại thấy đau bụng nhẹ. Trước đó cũng có người phản ánh và bị quán nói là do không hợp món. Thật sự vừa bực vừa lo sức khỏe. Ưu điểm là giá rẻ, topping khá nhiều, hợp sinh viên vì gần trường Công Nghiệp. Nhược điểm là vệ sinh kém, chén dĩa còn nước đọng, quán nhỏ ít bàn và phục vụ không lịch sự. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
38,"update 102025: lần đầu mình đánh giá quán 3 sao. hôm nay sửa thành 1 sao. có nhiều người góp ý về vấn đề vệ sinh rồi, mà quán vẫn trả treo với khách được thì thiết nghĩ bạn không thích hợp với ngành dịch vụ. hôm nay vì không biết ăn cái gì, quán gần nhà mình, nên mình ghé để thay đổi khẩu vị. quán đã đổi sang địa chỉ mới, phía bên kia đường bên cạnh apollo nguyễn thái sơn. quán mới đẹp hơn, có điều hoà mát. không biết là quán sang nhượng hay vẫn chủ cũ. vào quán chỉ có một nam thanh niên bán hàng, thay vì bạn nữ trẻ ở quán cũ. bạn nữ này thích xưng chị, gọi người khác bằng em. lần này mình nhận được một tô bún có rắc một nắm hành phía trên, hành sống hoàn toàn, cắt còn chưa đứt mà thành vài khúc dài nối vào nhau bực quá nên mình hớt bỏ đi, tính không chụp ảnh, không comment thêm gì nữa vì quán này không có khả năng tiếp nhận góp ý. một hồi bạn bán hàng bưng ra rổ rau sống, giá đỗ vừa thâm vừa cũ như hình chắc để từ hôm qua. đến lúc này thì mình không thốt nên lời nữa. mình không ăn một cọng rau sống nào. nhưng khi ra về thì bắt đầu thấy nhâm nhẩm đau bụng. giống như một bạn đã từng review và bị quán trách ngược là do bụng bạn ấy không hợp với món bún của quán ?!. không còn gì để nói thêm nữa. vừa hại sức khoẻ, vừa bực mình. - ưu điểm là giá rẻ, dành cho sinh viên vì địa điểm gần trường công nghiệp. quán dành cho tệp khách hàng dễ tính, miễn ăn no là được. topping đầy đặn so với giá thành. nhược điểm: vệ sinh kém. cụ thể là việc rửa chén. chén dĩa rửa ướt nguyên, lật cái chén lên là thấy chén phía dưới đầy ngập nước, và mấy cái bên dưới nữa cũng thế. quán khá nhỏ, chỉ có vài bộ bàn ghế. không biết nhân viên hay chủ quán bán hàng nhưng mình không thấy lịch sự cho lắm. món ăn không thực sự hấp dẫn để quay lại.","Update 10/2025: trước đây mình chấm quán 3 sao nhưng giờ sửa lại còn 1 sao. Vấn đề vệ sinh đã có nhiều người nói nhưng quán vẫn phản ứng lại khách thì theo mình không phù hợp ngành dịch vụ. Hôm nay ghé vì gần nhà và muốn đổi khẩu vị. Quán chuyển sang địa điểm mới cạnh Apollo Nguyễn Thái Sơn, đẹp hơn và có máy lạnh. Không rõ đã đổi chủ hay chưa. Trong quán chỉ có một bạn nam bán hàng. Tô bún rắc hành sống cắt chưa đứt nên mình phải gạt bỏ. Rổ rau sống mang ra thì giá đỗ thâm và cũ. Mình không ăn rau nhưng khi về lại thấy đau bụng. Trước đó cũng có người review giống vậy và bị quán nói là do không hợp món. Nói chung rất bực. Điểm cộng là giá rẻ, topping nhiều, gần trường Công Nghiệp nên hợp sinh viên. Điểm trừ là vệ sinh kém, chén bát còn nước đọng, quán nhỏ ít bàn và thái độ phục vụ không lịch sự. Món ăn cũng không đủ hấp dẫn để quay lại.",1,1,2,2
39,"quán nhỏ, cạnh mặt đường khá ồn ào, nhưng lại đông vui nhộn nhịp giá tầm trung, các món ăn cũng dạng hương vị không tệ nhân viên dễ thương nhiệt tình, quán khá ít bàn, vị trí trên lầu nên được đặt trước","Quán khá nhỏ, nằm cạnh mặt đường nên hơi ồn nhưng lại đông và khá nhộn nhịp. Giá ở mức tầm trung, món ăn có hương vị ổn. Nhân viên dễ thương và nhiệt tình. Quán ít bàn, lại ở trên lầu nên nên đặt trước.",2,2,1,3
39,"quán nhỏ, cạnh mặt đường khá ồn ào, nhưng lại đông vui nhộn nhịp giá tầm trung, các món ăn cũng dạng hương vị không tệ nhân viên dễ thương nhiệt tình, quán khá ít bàn, vị trí trên lầu nên được đặt trước","Quán nhỏ nằm sát mặt đường nên hơi ồn ào nhưng không khí khá đông vui. Giá tầm trung, món ăn hương vị cũng ổn. Nhân viên dễ thương và phục vụ nhiệt tình. Vì quán ít bàn và ở trên lầu nên nên đặt trước.",2,2,1,3
